product,signal,label,label_basis,year,q_start,quarter_label
Nurtec ODT (rimegepant),Raynaud’s phenomenon,보류,pending,2023,April,April - June 2023
Nydrazid (isoniazid),Severe cutaneous adverse reactions,양성,pure_update,2023,April,April - June 2023
Omniscan (gadodiamide),Pancreatitis acute,양성,pure_update,2023,April,April - June 2023
Omniscan (gadodiamide) Pharmacy Bulk Package,Pancreatitis acute,양성,pure_update,2023,April,April - June 2023
Orkambi (lumacaftor and ivacaftor),Cataract congenital,음성,mixed_reviewed,2023,April,April - June 2023
Padcev (enfortumab vedotin-ejfv),Allergic conditions,음성,mixed_reviewed,2023,April,April - June 2023
Plegridy (peginterferon beta-1a),Myocardial infarction,음성,pure_noaction,2023,April,April - June 2023
Pravachol (pravastatin sodium),Myasthenia gravis,보류,pending,2023,April,April - June 2023
Prevduo (neostigmine methylsulfate and glycopyrrolate),Electrocardiogram QT prolonged,음성,mixed_reviewed,2023,April,April - June 2023
Prevduo (neostigmine methylsulfate and glycopyrrolate),Torsade de pointes,음성,mixed_reviewed,2023,April,April - June 2023
Prohance (gadoteridol injection),Pancreatitis acute,양성,pure_update,2023,April,April - June 2023
Prohance Multipack (gadoteridol injection),Pancreatitis acute,양성,pure_update,2023,April,April - June 2023
Pyridostigmine bromide,Electrocardiogram QT prolonged,음성,mixed_reviewed,2023,April,April - June 2023
Pyridostigmine bromide,Torsade de pointes,음성,mixed_reviewed,2023,April,April - June 2023
Qulipta (atogepant),Raynaud’s phenomenon,보류,pending,2023,April,April - June 2023
Razadyne ER (galantamine),Electrocardiogram QT prolonged,음성,mixed_reviewed,2023,April,April - June 2023
Razadyne ER (galantamine),Torsade de pointes,음성,mixed_reviewed,2023,April,April - June 2023
Rebif (interferon beta-1a),Myocardial infarction,음성,pure_noaction,2023,April,April - June 2023
Reclast (zoledronic acid),Non-femoral atypical fracture,보류,pending,2023,April,April - June 2023
Regonol (pyridostigmine bromide),Electrocardiogram QT prolonged,음성,mixed_reviewed,2023,April,April - June 2023
Regonol (pyridostigmine bromide),Torsade de pointes,음성,mixed_reviewed,2023,April,April - June 2023
"Rifater (rifampin, isoniazid, and pyrazinamide)",Severe cutaneous adverse reactions,양성,pure_update,2023,April,April - June 2023
Roszet (rosuvastatin and ezetimibe),Drug-drug interaction leading to an increased risk of rhabdomyolysis,양성,pure_update,2023,April,April - June 2023
Roszet (rosuvastatin and ezetimibe),Myasthenia gravis,보류,pending,2023,April,April - June 2023
Septra (trimethoprim and sulfamethoxazole),Acute respiratory failure,양성,pure_update,2023,April,April - June 2023
Strensiq (asfotase alfa),Hypersensitivity,양성,pure_update,2023,April,April - June 2023
Sulfatrim (sulfamethoxazole and trimethoprim),Acute respiratory failure,양성,pure_update,2023,April,April - June 2023
"Sutab (sodium sulfate, magnesium sulfate, and potassium chloride)",Accidental ingestion of product desiccant,양성,pure_update,2023,April,April - June 2023
Symdeko (tezacaftor/ivacaftor),Cataract congenital,음성,mixed_reviewed,2023,April,April - June 2023
Tabrecta (capmatinib),Thrombocytopenia,양성,pure_update,2023,April,April - June 2023
Tafinlar (dabrafenib),Radiation recall phenomenon,음성,mixed_reviewed,2023,April,April - June 2023
Tecfidera (dimethyl fumarate),Gastrointestinal haemorrhage,보류,pending,2023,April,April - June 2023
Tensilon (edrophonium chloride),Electrocardiogram QT prolonged,음성,mixed_reviewed,2023,April,April - June 2023
Tensilon (edrophonium chloride),Torsade de pointes,음성,mixed_reviewed,2023,April,April - June 2023
Tivdak (tisotumab vedotin-tftv),Allergic conditions,음성,mixed_reviewed,2023,April,April - June 2023
"Trikafta (elexacaftor, tezacaftor, and ivacaftor)",Cataract congenital,음성,mixed_reviewed,2023,April,April - June 2023
Ubrelvy (ubrogepant),Raynaud’s phenomenon,보류,pending,2023,April,April - June 2023
Vpriv (velaglucerase alfa),Hypersensitivity,양성,pure_update,2023,April,April - June 2023
Vumerity (diroximel fumarate),Gastrointestinal haemorrhage,보류,pending,2023,April,April - June 2023
Vyepti (eptinezumab-jjmr),Raynaud’s phenomenon,보류,pending,2023,April,April - June 2023
Vytorin (ezetimibe and simvastatin),Myasthenia gravis,보류,pending,2023,April,April - June 2023
Vyvgart (efgartigimod alfa-fcab),Anaphylactic reaction,양성,pure_update,2023,April,April - June 2023
Vyvgart (efgartigimod alfa-fcab),Infusion related reaction,양성,pure_update,2023,April,April - June 2023
Vyvgart Hytrulo (efgartigimod alfa and hyaluronidase-qvfc),Anaphylactic reaction,양성,pure_update,2023,April,April - June 2023
Vyvgart Hytrulo (efgartigimod alfa and hyaluronidase-qvfc),Infusion related reaction,양성,pure_update,2023,April,April - June 2023
Zinc Chloride Injection,Cytopenia,양성,pure_update,2023,April,April - June 2023
Zypitamag (pitavastatin),Myasthenia gravis,보류,pending,2023,April,April - June 2023
4% Citanest Plain Dental (prilocaine hydrochloride injection),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Actiq (fentanyl citrate),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Alfentanil Hydrochloride Injection,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Apadaz (benzhydrocodone and acetaminophen),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Belbuca (buprenorphine buccal film),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
"Biktarvy (bictegravir, emtricitabine, and tenofovir alafenamide)",Weight increased,양성,pure_update,2023,January,January - March 2023
Braftovi (encorafenib),Photosensitivity reaction,양성,pure_update,2023,January,January - March 2023
Brukinsa (zanubrutinib),Drug-induced liver injury,양성,pure_update,2023,January,January - March 2023
Buprenex (buprenorphine hydrochloride),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
"Butalbital, Acetaminophen, Caffeine, and Codeine Phosphate Capsules",Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Butrans (buprenorphine),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Calquence (acalabrutinib),Drug-induced liver injury,양성,pure_update,2023,January,January - March 2023
Carbocaine (mepivacaine hydrochloride),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Cassipa (buprenorphine and naloxone),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Clorotekal (chloroprocaine hydrochloride),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Codeine Sulfate Oral Solution,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Codeine Sulfate Tablets,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Delsam Pharma’s Artificial Eye Ointment,Product contamination microbial,양성,oldformat_reviewed,2023,January,January - March 2023
Demerol (meperidine hydrochloride),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Dilaudid (hydromorphone hydrochloride),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Diskets (methadone hydrochloride),Accidental exposure to product by child,보류,pending,2023,January,January - March 2023
Droxia (hydroxyurea),Drug-device interaction,양성,trunc_unverified,2023,January,January - March 2023
Dsuvia (sufentanil),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Duramorph (morphine sulfate),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Emla Cream (lidocaine 2.5% and prilocaine 2.5%),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Entyvio (vedolizumab),Interstitial lung disease,양성,mixed_reviewed,2023,January,January - March 2023
Exparel (bupivacaine liposome injectable suspension),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
EzriCare Artificial Tears,Product contamination microbial,양성,oldformat_reviewed,2023,January,January - March 2023
Fentanyl Citrate Injection,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Fentora (fentanyl buccal tablet),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
"Fiorinal with Codeine (butalbital, aspirin, caffeine and codeine phosphate)",Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Flowtuss (hydrocodone and guaifenesin)*,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Goprelto (cocaine hydrochloride),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Hycodan (hydrocodone bitartrate and homatropine methylbromide)*,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
"Hycofenix (hydrocodone, pseudoephedrine, and guaifenesin)*",Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Hydrea (hydroxyurea)*,Drug-device interaction,양성,trunc_unverified,2023,January,January - March 2023
Hydromorphone Hydrochloride Injection,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Hysingla ER (hydrocodone bitartrate),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Iclusig (ponatinib),Panniculitis,양성,mixed_reviewed,2023,January,January - March 2023
Imbruvica (ibrutinib),Drug-induced liver injury,양성,pure_update,2023,January,January - March 2023
Infumorph (morphine sulfate),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Jaypirca (pirtobrutinib),Drug-induced liver injury,양성,pure_update,2023,January,January - March 2023
Kadian (morphine sulfate),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Kineret (anakinra),Amyloidosis,양성,pure_update,2023,January,January - March 2023
Kovanaze (oxymetazoline hydrochloride and tetracaine hydrochloride),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Lidoderm (lidocaine patch 5%),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Local anesthetics,Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
MS Contin (morphine sulfate extended release),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Marcaine Hydrochloride (bupivacaine hydrochloride),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Mavenclad (cladribine),Infections and infestations,양성,pure_update,2023,January,January - March 2023
Mekinist (trametinib),Photosensitivity reaction,양성,pure_update,2023,January,January - March 2023
Mektovi (binimetinib),Photosensitivity reaction,양성,pure_update,2023,January,January - March 2023
Mepergan (meperidine hydrochloride and promethazine hydrochloride),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Methadone Hydrochloride,Accidental exposure to product by child,보류,pending,2023,January,January - March 2023
Methadose (methadone hydrochloride),Accidental exposure to product by child,보류,pending,2023,January,January - March 2023
Morphine Sulfate Injection,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Morphine Sulfate Oral Solution,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Morphine Sulfate Tablets,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Naropin (ropivacaine hydrochloride),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Nesacain (chloroprocaine hydrochloride injection),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Nexletol (bempedoic acid),Hypersensitivity,양성,trunc_unverified,2023,January,January - March 2023
Nexlizet (bempedoic acid and ezetimibe) *,Hypersensitivity,양성,trunc_unverified,2023,January,January - March 2023
Norepinephrine Bitartrate in Dextrose Injection,Product label confusion contributing to medication error,양성,pure_update,2023,January,January - March 2023
Nubain (nalbuphine hydrochloride),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Nucynta (tapentadol),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Nucynta ER (tapentadol),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Numbrino (cocaine hydrochloride),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Obredon (hydrocodone bitartrate and guaifenesin)*,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Olinvyk (oliceridine),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Opana ER (oxymorphone hydrochloride),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Opioids,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Orabloc (articaine hydrochloride and epinephrine),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Oraqix (lidocaine and prilocaine periodontal gel),Hepatic enzymes and function abnormalities,보류,pending,2023,January,January - March 2023
Oxaydo (oxycodone hydrochloride),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Oxycodone Hydrochloride Capsules,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Oxycodone Hydrochloride Oral Solution,Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
Oxycontin (oxycodone hydrochloride),Hypoglycemia,양성,trunc_unverified,2023,January,January - March 2023
